sample,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29
27,-3.4248044497578727,-4.965836445867069,-0.7341020649501714,11.627350584746381,-1.062834408106433,7.474156010648784,1.751051874073502,3.03754516258667,0.5648403826959334,-1.4868461651837237,-7.9330961740841905,-8.230502669953488,-1.2458841824463405,1.01762690394408,-3.867329769569928,6.695927108543197,-3.541806296043557,7.299410354715535,22.939819707992786,-3.8338783399309357,5.797554676023505,-9.794667123216213,-2.158243166864973,-5.438342833751644,-12.626331011591432,7.682384099811801,1.643921115199068,-7.315573512534917,20.4273119282482,-19.145711381837692
28,-2.516529517887024,3.9216669524509955,-1.9759392181939364,1.197615990964747,-3.7151201265787535,4.959690560046012,-1.164605855314235,-8.236161457194298,-0.5236529278520147,-2.090781787116857,-4.669565220186951,-5.165455125465689,0.4274871352696384,0.7752396221761935,-8.930734969098559,-1.4940212959253987,0.9818649905263661,4.963013185822352,-0.3016559259628994,1.7766400977916368,0.9109252886298144,5.79089083360642,-6.966300121415618,-0.15859078862529472,-19.023867576357677,-3.0295738008968938,-8.080800208116154,0.31064423725986856,-3.352949091085832,14.472048207663242
29,1.7896666312421616,-5.061469759524307,2.4916413444041976,-1.3417848530423722,1.2943514060907113,-2.1220882624995525,2.8610467410265676,6.085768125960824,1.9967984535339465,0.2873507641968913,-0.6977452638635432,-1.2527560277995764,2.6331904146334266,-0.617259202225173,0.21853216286251248,7.340171815270832,9.142598054552455,3.671982463932054,3.1472909249113235,8.240850299482428,-1.9142892653911914,9.542241426185472,3.307144376354514,18.111899483829223,-8.122191662991563,-11.115043558483938,-2.510523390004226,-1.5884151664172204,16.889997364163285,-7.091360259810051
30,-1.0209000276370235,4.262089572530186,-1.891364961431484,0.2917196794555597,-0.5598223625724561,0.7163441964144039,-2.491240080605775,-4.4424519434630145,-1.828545343314605,-2.144082147735835,-1.5027221910337025,2.480976425095518,7.184570560068605,0.9586307616518516,-4.136255921280721,-2.150288646825059,1.2241243421612695,-1.4560126069242538,-3.6120272720470026,-8.099103871766939,1.4472491263853107,-0.8817298885634748,-8.68254169562851,-7.466655472675385,6.798159132580233,3.3223344790050886,5.55627140790104,-0.4959364570225946,-7.1513518070679,2.918929347019267
31,-3.346896331557248,0.7714211857969131,-1.936130194585599,6.528523255337341,-2.7031922424241266,6.620736186306487,-0.4097866776528688,-4.1347496713661025,-2.6386536671037795,-2.605186321940731,-5.304961654803217,-1.2853544691697174,3.827576240438432,2.0438738767992004,14.505124855801574,1.8911698947454143,-4.062523695359803,-13.732875185099955,-14.639420599219578,-2.794646043354019,-7.576041538892437,-6.509789503676167,5.004320286006576,8.074303742265364,9.832756119938272,-9.700919512124532,15.258936561641391,-5.9299519199605175,-2.7709823570895917,-5.543826946506412
32,2.3069934472791096,-0.5671815101360687,-0.4216177576138499,2.7861231662899377,7.8729920339928805,-7.911711548716853,-3.195770408656922,10.73898743880625,3.637228534301258,2.541505071618937,4.059217538652619,0.7252468468387196,-2.1649933403785657,-2.5320502007416885,4.1249642930981,3.414911908840947,-21.679852398325192,11.564437890766525,-3.5479358776950036,3.025256787611726,2.9148770133015396,-13.624667035392315,13.055091598887955,-9.145565896165254,-15.659973825138113,-11.739249385513755,-3.4559697170579695,-10.467928351126888,-2.3683951461024253,-5.8807698409658435
33,-1.9712474264534052,-5.742704757507943,0.23054127883735867,9.056451059374329,0.14655826090015167,4.705749746062029,2.151152036168517,5.266591202108978,0.33955557970567596,-0.7775223780772132,-5.213346608081231,-4.53157638466036,-0.009236813841884023,0.7941478880189968,-1.636787956297636,7.765343305926006,4.34103662155037,15.363132985174788,15.537312567690861,-13.632648528788598,16.407741712996728,-9.360222150228358,-5.948629397615352,-9.005809176711537,-0.2911061527998937,9.92830386365584,3.7136709211178554,-6.356594899108454,9.86068065607885,-3.457381339438462
34,4.110113990131763,-7.605653726344956,4.4563827754934335,-4.910172888065187,3.1271935679978418,-6.112784593666079,4.273066176247623,10.65856699614537,1.7372282295873196,5.574525764779026,9.286342884151393,4.398679329300381,-12.582230596129145,-1.889267246024812,7.765790899333276,-11.951362371324963,1.256203188650531,-11.379844628037976,2.4032629689460805,4.112551089951596,-8.42669144739064,-8.855317857260884,-9.156227785322091,-4.7668072761563645,-15.903949305884582,22.403668340978022,-6.842082478230633,7.95290122190513,-1.6168548797888045,17.34115533194133
35,1.6159063936919198,8.678642071479699,-1.8097541537412691,-7.7098799477427225,1.2903938836458262,-5.784967679222072,-4.765919088914722,-5.951529447875703,0.678388103935664,2.2392891796577374,7.20748912683809,2.881769951360031,-6.779687138958536,-1.8257736327222198,-8.59645679687306,1.462364307798631,3.638947314739043,-5.596639068289705,21.734305290133452,-0.4979485131973166,3.453419126129582,-12.937515009982459,-15.17873053870869,2.9724639643826927,-2.8730370551216957,8.6288322102386,2.504205123879437,4.692427258818315,8.992023095930755,6.840727018029823
36,2.985087401353508,2.517089677307424,0.7998490803090366,-7.621461514718953,2.253050121496137,-6.736282408214569,-1.3033766457363287,0.6736719895765569,-0.3564116553082421,1.2067775278982866,6.317742874311778,7.573151872271883,2.7079499364724966,-0.8069639166448073,-8.977345377410689,-4.4746743623105845,-22.132040053199916,-6.111643357021432,4.310874362214982,8.320444936564659,-17.254717195418404,-0.4574849509050532,-3.8049948342350106,2.695054386509431,0.8000188411939777,1.3767650330819179,-1.607366307224978,11.55246822423959,-14.51722627361884,-3.3753417075960916
37,-0.6020137329256964,4.437427047458635,-1.802377767943917,-0.37067564392090696,0.019164982070192214,-0.32477072162520576,-2.7293862030787506,-3.8484494966167,0.25562268343784234,-0.263766415455711,0.07934651995018459,-1.1708204567686469,-0.9282148926504084,-0.37615057026058096,-2.2010251537078394,2.9865162335803075,13.336032075661755,-7.366798817427983,-10.475775117163629,-6.3515022617025485,-2.6303913426784398,2.4281682696838973,-6.473862285891222,13.050880441916313,-17.9665790550465,4.567334325018418,-6.136798930560246,-3.0775907830686218,7.910004486748715,-0.5029002506694829
38,2.1289058087051522,3.245469343600759,-0.9596557822080165,-1.6807631942621124,5.312825816222902,-7.291197049087006,-3.8832279032187005,4.055702592911666,1.504992470627336,4.045060696603358,8.669685972569816,4.072736822299414,-9.773660028859052,-2.3030075292922767,2.708959637729542,-3.88528960872889,1.3791346408585101,-3.4655748412547145,-13.975940329443793,-2.1830633381247355,1.0334833347965295,-0.8084210550288347,3.5617096386947122,5.027065841282644,15.986480124630226,-16.108677005917112,6.503943175655383,-2.3812161981442777,-16.5768697916196,-5.92944323640761
39,-3.6036395435539443,2.5285250440181906,-3.6350492067212534,10.434048688190243,0.6087401326755141,4.6749008923301005,-3.4222676193102655,-1.3376806528959881,-1.7868453439247995,-1.4877704084751824,-3.6564750987072143,-1.2562437185728235,0.5081790575512891,1.1771557235114942,9.431163158561855,5.946072620030165,9.512749952717485,-5.887685967733981,-15.187844962843021,-18.056112471288145,8.126702837796026,-12.88608013799968,-3.2357132883069126,7.787730833243768,3.5160907724618946,-0.5277314040782888,12.40858402570207,-7.40321070836484,0.39072270818154975,5.696392213093424
40,-0.8051816448743048,-7.367853531753726,1.66631209730347,6.0254925828410055,-0.09960243870227392,3.452040059413293,3.730474490692793,6.342014674429296,-1.1566050568207966,0.3689983381364345,-1.5338657405549299,0.5964037362242829,-1.2562775964997002,1.1209804693083296,11.520318897189762,-4.635119725439226,4.771183068404735,-15.12107198476865,-10.93991777384455,-4.534997656709842,-5.836062481669521,1.8855302361819204,2.7190106557493885,-1.5301603556726475,10.249511723381428,14.059619429692903,2.720439617146093,5.659242640789826,-6.310189801644664,2.5957727431631024
41,0.6876607993743539,5.991650070739079,-2.235271112004115,-1.2784369514531893,3.1581288553323925,-4.579136278594679,-4.809283704311096,-1.134713471341741,1.8250819567694774,0.9845355568322318,2.8650933827128995,-0.367008321490143,-2.3790335890840817,-1.6916611370435684,3.42815606617323,3.2608464818633967,-6.361641619182331,3.047389892203808,-3.998176539502811,-6.168378615815011,0.11841201621448448,-9.414336560132796,0.5360504182726723,-6.9806012314868155,-6.824255601536743,8.22198609338077,3.917344992472337,-3.741737919051187,3.487340765887525,9.140344467585177
42,4.793970992669015,-5.684234443147547,4.749435437800099,-9.462488202880518,1.8807536114606938,-7.0568619580811625,4.261550580042731,7.330254075506718,0.9171879281446632,4.317839105583862,9.247939350188393,6.728631331060865,-6.68799735514336,-1.472249771589207,2.8110230405124557,-8.148607022520928,0.16236015390990666,-2.0849466688164813,-9.764310333230801,-23.16034334344509,10.512232287411624,-5.193632592214589,-7.297836320748638,-17.545091280546025,-2.481562859371454,20.519601358894487,-0.02863031891547374,-3.248920808055976,-16.920508877289684,14.87760381078693
43,-0.4353555508583956,2.6715586828774276,-2.8468102546794887,7.021760465423565,5.818366211082071,-3.324267027239495,-5.056832587007148,5.277301616625761,0.12491084413196979,-0.5987685361500565,0.1748993696763413,3.111553588730802,5.934425298147121,-0.3456023403306203,2.760993230950685,1.7966409846183116,-21.50814048933643,6.335347921360587,1.1153776041014658,-4.639848882589138,-9.808011499950949,-17.069733472553075,3.510779350516703,-3.2181136981042333,-6.7320251429357265,-1.4244412886841469,-4.4727914588129725,-6.361523317667925,2.2280032969793604,-15.104599802560495
44,-0.0030477944199480906,-9.44031021971279,2.94613297940239,4.409977247151081,-0.2766386374548022,2.867761933007504,5.345748627041597,7.907863882283956,1.3364674825327323,0.40832027886258887,-3.386019625287745,-4.158032802013011,-1.5895452209370002,0.2696793444878607,11.478189094364346,-3.4480618651233366,-5.260480293722151,12.983352576665107,4.375610740471279,6.609911852459451,7.447458672188423,1.9848429421909821,23.608700789537586,-20.696621244865582,2.901096574881076,6.418921490165542,-12.090768458560468,-4.691817616749335,1.0471158055728491,-19.63074566369503
45,-2.3678691270454144,3.1367851037413867,-3.709064823301545,9.704949247768921,3.3674727931973987,0.9902641285264809,-4.7863024585720915,1.7087498739824973,-0.31245570103425685,-1.0780324376463637,-2.420065235711202,-0.6990210620545008,2.322076981431038,0.20861624136521079,-17.69313610145706,7.23066255154653,-0.6196724790790363,-1.4243772831666213,-4.66348189948599,-18.545020227325477,-8.400584552350928,-2.7511833539810198,-8.953741131177136,15.124546135089517,16.83489683353734,-15.810074570194534,8.531079892565506,-1.2593889714552535,-1.4629328060084796,-17.600837570748762
46,1.5207145782398788,-6.445116901676481,2.132234219839743,2.5524494560071167,3.2636435929204897,-2.3971545765190005,2.3497221369382832,9.878796445367211,-0.3660372934148498,0.37911955074529097,1.0292365906168093,4.96464613859784,5.36331361286888,0.3361789368464514,-4.75765297480277,2.963025095660013,-14.411057323118767,10.488927338176183,-2.0774736547694794,0.26629918156050386,3.959797791495334,0.6968141272733641,-1.7320936643283482,1.2927751596427408,-3.770920761935632,-2.0672337355256056,-5.319384099158536,9.122707014153795,-14.903174721009105,23.140667330871167
47,0.9605556838667872,3.493268866683569,-1.1935197127683983,-1.1823526506780524,2.8880287151559867,-4.146157353448541,-3.1524245114127143,0.6944929411629123,-0.659867576062411,0.09816539057975672,3.1755967937891048,5.388800148671994,3.89066921422476,-0.3188344016981129,-16.244818302952194,5.29792546372465,12.486441202357517,-8.35315951571382,-9.630952086794041,-13.540159564647858,5.607699415340409,13.899115098891214,-6.138720256336126,9.095886297796982,23.47556663255205,-2.0665733107675077,4.719051004049243,10.087464171991822,-3.107847718649713,6.496002855585416
48,3.5359299224604377,-0.6415142177204954,1.1739154817426842,-3.615762198478451,5.641035679316975,-8.60081109242899,-1.2833656657258854,7.858016960488597,2.641102983577234,5.0553172731595675,9.575834254689097,3.670874203731655,-11.202565260541311,-2.7911310521629407,-7.874791399550275,1.3829097681908589,3.9208158049761823,2.528016169108256,-8.24271863206889,-4.922054412034609,1.0806091045637227,-4.235573077633771,5.410533324230799,10.805094188834113,2.0810135947575623,-14.828859332337757,-13.370607527899796,-1.6286919169515044,-6.410755251398104,-22.402590735847568
49,-2.1365317562789876,3.1315032696804668,-3.3592800329948473,8.28122658491971,2.77017780807773,0.9570384784637355,-4.327991556528134,0.9271741748365784,-1.4988542074048505,-0.29147681008518445,-0.09337769210488418,2.0634544884407044,-0.055956031302226476,0.4723166714628543,1.048297386432224,-5.031081454563253,3.144599830517187,-16.612981406108283,-1.3452908874777294,-4.022001170649187,-8.443974015801606,-0.26518669199110184,-7.086822525887911,6.259715213695975,8.120609043711548,14.550201093546365,7.675945172401709,6.937702540888449,-3.9290670433990083,3.396833354553606
50,-2.139624066476987,5.505933854990011,-3.7219949306800126,5.615783714315744,1.5433085904235693,0.966347584473933,-4.919807384618868,-2.7568786307393136,-2.6692378611473986,-2.2231310846689176,-1.4203015757181399,4.09343812009761,7.489291699045119,1.2184303999908463,-0.4464394122369574,-3.2794200828058653,-15.421834531764114,13.673925509781427,-22.15636332144739,-12.941054102004651,4.686910770874993,-5.2726499614288835,3.8065622745747385,-9.230660075824217,-3.7207548761882583,-7.767126307325852,-5.818285362265679,-7.829443436930128,-24.559123381067305,-9.776761000580938
