sample,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
38,-0.6208895667840553,-0.200332598040466,0.7243257236020602,0.5847415867163417,0.9154932110606899,0.5562760221031313,-0.196954828889351,-0.6376289763514822,0.5998967284256274,-0.3232258713673599,-0.35630450894668964,-0.7773566061405781,0.4981296786271303,0.08784220778744167,0.8863399603211892,0.2548647285426402,-0.156062537720413,-0.8937943939795974,0.2702388901551289,0.6752265210168205
39,-0.7303469592604017,-0.6012234404782035,-0.6719633353015029,0.2639496616317327,0.5610831325502197,0.231853376162112,0.2513993083684951,-0.7654265941468505,0.9698719187054643,-0.6549536832929101,0.7616329212304294,-0.7816039299202109,-0.030128062335876837,0.7699298374375536,0.6017792938453002,0.7326309328997813,-0.8638867057068209,0.2987056306046756,0.8579797293150515,0.6037923288920142
40,0.6436536751593198,-0.8568763453175612,-0.36498770157027627,0.22266739794213986,0.6512931243694262,0.4750048086911549,0.1415153757041676,0.6063338106659444,-0.065116237416041,0.6731862994959044,0.43736478904837695,-0.26856425337693723,0.2049483825482541,0.09093954789916214,-0.6521936592068391,0.8027199864897132,0.17602158859676575,0.02605852959728505,-0.2863777450219376,0.4508285990355845
41,-0.8368738700850611,0.15440164208382767,0.4144412218840743,0.12188405023172533,-0.33057429515929093,-0.3016041530019653,-0.19998853530658378,0.019189146172962523,0.720675115220383,-0.35498842299026423,0.33086630106183645,0.0875287242392242,-0.6729960617130717,-0.18562171559199525,0.1187980838180902,0.34263219007119083,-0.8093837024193022,0.5323793106174441,-0.09533386534620858,0.6656891939097573
42,0.9230964548145144,0.09600356134898491,0.9303459208580558,0.03967839975611387,0.930849540475126,-0.49591897214341074,-0.2641454239619814,0.9068321714474044,0.8392448650749336,-0.40163286707890933,0.737356668266647,-0.6084247053249849,0.46248383932564274,-0.940030151172045,-0.44188007242736793,-0.7555825842659831,0.3159249285479362,0.42278827981297673,0.31369996462930905,-0.9122247557753724
43,-0.9139453977401784,-0.8697957676779953,0.1870397535231012,-0.8610221862503893,0.30929396219247063,0.23700861433349707,0.16812201847466413,-0.16949639933138405,0.5697047282238656,-0.2985671262015721,-0.9298554709219431,0.9580632450783391,0.567509541648312,-0.16425791971251424,-0.6838483032175706,-0.1504998705344056,0.5938092340841059,0.2217545812971462,0.6718331885420121,-0.062037663922552166
44,0.9594244400319805,-0.8611405263738103,-0.25618254345312086,0.4195366753228851,-0.662973093897852,0.4376101590309218,0.38318062990122037,0.6623598028350131,0.03648707523817518,0.944352912709844,0.14387894972740845,0.4123971418193695,-0.05401633248441584,-0.7030907740701968,-0.8335698683402817,-0.9706287852811162,0.2885529181247224,0.011234819156807685,0.21510305810509012,0.9926233076332165
45,-0.9313874500085957,-0.782424179552133,-0.29639752439129396,-0.1083531453528841,0.17254665933508528,0.8662537701996598,-0.4458343635014186,-0.9982600882492483,0.019183669175209195,-0.5136779812261951,-0.6706826426755685,-0.47772781274735676,-0.1262797766690711,-0.2701972046038308,0.4764210723723916,0.16102442151044682,0.7860198272661743,0.5839933965128434,-0.17525180063582813,-0.6979404122206254
46,0.47575863556542997,-0.8929129096495609,0.2703029344023551,-0.9348220150090858,0.5597075861496299,-0.6655637352213162,0.9074074179612022,0.41253667726655596,0.8564933325793451,-0.23928297543206556,-0.9088999406989393,0.9004017066755843,-0.707670316192067,0.5006564017684711,0.13893905284979713,-0.6588736521909351,-0.4493091384402019,-0.4539425182319803,-0.8617608459003172,-0.7035442606731888
47,-0.5309029317992051,0.01755948268691232,0.39725536783865767,-0.8068769788956227,0.6607025851476895,-0.4286670863491171,-0.4965051227457862,0.019207356549545196,-0.5952472142278236,0.9347266134726473,0.49069695570973826,-0.6431416953438203,0.723462652233162,0.9159173452605998,0.9738035787711927,-0.3612438191855252,0.9430724147407517,0.5744387567731364,-0.910360315123379,0.029585350669701693
48,-0.10802438194642772,-0.3460607784348029,0.9316120547791262,0.661745733065066,0.627129019107977,0.8862889917915873,0.7644256660425262,0.11035204724588388,-0.9496037697143278,-0.8605785805667172,-0.32687969962486374,-0.26287676334139065,0.9852645536128595,0.5819458753089493,0.5493302824731199,-0.2666000982675347,0.543209887137055,0.07835354900787772,0.630893868429929,0.7723970211783107
49,-0.8424402812618057,-0.6290740280640963,-0.26925666559594563,0.017874422943742196,0.9661503431512795,0.3727262592942251,0.5950377189979832,-0.9535977344726516,0.33199036261760906,-0.48880307304200454,0.6960526184015927,-0.4181661196512543,0.18710269961965653,-0.641246522682978,-0.9654207398463388,-0.5863866260517072,-0.59750814988149,0.10573578577102594,-0.10443512646722897,-0.5930283841702442
50,-0.9505357819616711,-0.18190561554995477,-0.25227388301793097,-0.8759667364824419,0.9109505005987448,0.4023274850108116,-0.17051528849601172,0.7796056139987435,0.9288533602651126,-0.9071531267067463,-0.8265574111974408,-0.35949823937396297,0.7946080851033357,0.5891413381558264,-0.08663968893453489,-0.6664848588988939,0.5672127019952966,-0.5762143676791571,0.13333676149739015,0.6835749271631879
51,-0.2194933305792086,-0.06585342351021506,0.8128150365712159,-0.686679138566251,-0.1334274466802874,0.259254116179374,0.40958607035838757,-0.028849166208554156,-0.04139294607343169,-0.7643720487485106,0.5556591638511965,-0.9797088038203503,-0.7713550812994199,0.36751625150872935,0.45265731233771245,-0.11904156548388811,-0.963403761503477,0.1873879865059931,-0.9850863435840089,0.4042200101054081
52,0.019889797347511173,-0.49862994904814717,-0.4575731771115976,-0.6130056854414243,-0.849077824056178,-0.9954726009135475,0.8705863447466504,0.03697128733645072,-0.4353475049713462,0.052621386639734924,0.5214508749413467,-0.9468794779020864,0.09734693276857831,0.6977100292892537,0.19763692051716975,0.6030295497493274,0.32415768751107477,0.5787168706757073,-0.08765235266650295,0.6481625530382886
53,0.6902885905679579,0.93287996966699,-0.15966824534341417,0.9562782113904893,0.09132802069791635,-0.031055185742708158,0.06191303245195723,-0.7753891455709783,0.5798649199906305,0.2305423050609452,0.4197656959602354,0.633538481891629,-0.09036332032283467,0.3943010207526665,-0.14130753376667204,-0.41481269885224736,0.22812410982884224,-0.7780082161017319,-0.056362838519866454,0.9761219565504675
54,-0.05268183931004011,0.6160190452357244,0.09992768076038527,0.823168037088815,0.25977326247086374,0.31076819338606065,0.1914426000585847,-0.11226738419835658,0.6320253291325437,-0.8480355238724464,-0.01657298862370582,0.746827316471733,-0.7720768579895418,-0.40992289097438084,0.46444590945231967,-0.5272341343680069,0.9152528952420336,0.20288625391594972,-0.3504674149475153,0.6070964955091991
55,0.49637850160334707,0.820897212328658,-0.6739163987662955,0.5571225422635258,-0.41187942149724033,-0.9614985085636347,0.8775313450404709,-0.23827188020481427,-0.2939771335938681,0.716760055078322,0.12019544728461162,-0.461428437202289,0.768525117682002,0.823687744001822,0.925026396059297,0.593760552015409,0.34226095765948994,-0.7741944840308852,0.296358187407878,0.5371281829148331
56,0.3934661914917421,-0.6194207756718151,-0.5823094147081036,0.7624169516368529,0.2977272435754792,-0.15277126687805564,0.6997744828912242,-0.45431594412746135,-0.5477877505089437,-0.1280853631020551,0.3674391715219141,-0.8749473847754807,-0.014454267751309091,0.277899194004569,-0.45847546510410053,-0.11072778161030161,-0.9099000474607823,0.41045424881110604,0.756023974882313,-0.3856885994014454
57,0.4151428662966916,-0.9442142670791978,0.00363919375145505,-0.9037534377225762,0.2561475375716866,0.257445516607409,0.8657126131626547,-0.32730600453099656,-0.5416124014764292,0.31335657848934884,-0.018773084775510096,-0.9730110816126085,-0.3949394611661998,0.5780429851652433,-0.29584818313845207,0.054052670344150844,0.45592396973733584,0.0416513588536096,0.9531253173448042,0.7684801655251232
58,0.3700011217598975,0.8433668415517022,0.4096777238774145,-0.13984100480980022,-0.9472712919430077,0.7664815776838829,0.5827260263716394,0.7681721841473452,0.549691932283864,0.2677651831369292,0.016649666074853187,0.13583034915547154,0.8219861422325265,-0.9775502276355783,0.9407792362919258,-0.4186716525075105,0.14259797909006822,0.7754711746258311,-0.16612686482570416,0.20388129557540124
59,-0.9752315725126757,-0.2922262555276143,0.14875610887837531,-0.586361735012765,0.09114430888007852,-0.35605654703719414,0.8161393372046193,0.758739754593053,-0.7951880411322749,-0.7161504266984511,-0.5741885850088515,0.7016460748975895,0.0679729910378597,0.9877546014900755,-0.48058449467313147,-0.32089110542554633,0.5309790358785942,0.4099225277911456,-0.7193113830602742,0.8424010508726874
60,0.10641791818569657,-0.8428493953343956,0.0684959545592545,0.5239397749386381,-0.3963156939581771,-0.35918181734243304,0.12146077272866584,0.508226832312074,0.6881057981633814,0.9709900856444826,0.5984015421700153,-0.9042259906803147,0.6278395862875825,-0.8705886177754321,-0.026062685495970905,-0.7303772575492746,0.12222910684767263,-0.4574021374710433,-0.7278487764659061,-0.6110948090055286
61,-0.7292160900646878,-0.3530163714294816,-0.10640452322400007,0.4725156913888111,-0.03910766638215768,0.4275483339517112,0.3439046117494369,-0.8919858430512095,-0.6230813221954796,-0.19714729483766358,0.7724156732910112,0.6247264871104619,-0.5307409931005016,-0.7114593404854457,-0.15637904767429545,0.5538000217972143,0.47236922808876436,0.3877943660716734,0.586767288080815,0.17894457292865162
62,-0.3128840924658254,-0.06021431188905302,0.2997357067902915,-0.2595410707851771,-0.7900411625926744,-0.3364239305115353,0.018049008209217732,0.2550092451809729,-0.6329852592154863,0.235565186846731,-0.6465645046060211,-0.11088241674988719,0.4135865526421163,0.633239656883333,-0.22939604653839818,0.6114185005550357,0.8897899739290178,-0.6972096712279656,-0.3302604017034101,0.048145310194179336
63,0.9318324146259547,0.9029957771818395,0.11002743522464575,0.43914614414008235,0.6315443240270651,-0.22190601716784197,-0.39452517624242023,0.3816528450134633,-0.6054636229681096,0.9288859944557941,0.8109972352631638,0.5753102495374409,0.497144991873556,0.5427236101850239,0.8745082158533908,0.647365819410215,-0.4208555150373561,-0.3525091570164869,-0.12809523711423254,-0.5490899007756211
64,0.6472518764882735,-0.8909480082669048,-0.5948103252441128,0.19137050514085163,-0.012316915487513347,0.29929519599424337,-0.47439015388840877,0.10650756758472868,0.9216390081869668,-0.3082123539239836,-0.4005250174912798,-0.11777502531479289,0.2607761719410493,-0.03574905923279825,-0.9635844565748646,-0.3125639689696913,-0.8128859905032064,-0.4896143109136113,0.13468179158904592,-0.2393083141279475
65,-0.02127371620083074,-0.295887623077719,-0.44539075986460297,-0.33810393880406364,-0.4269626267792641,-0.026905711111862463,-0.6402428547012022,0.15011598313045948,0.3775065083506395,0.1942714281585336,-0.47592889772066616,0.3144251486626042,0.8295303373194061,0.7372973012212993,-0.5779423748742181,0.06758172066263346,0.02487433019941543,-0.6955156406878633,-0.8959946918925916,0.7281547135890027
66,0.09713175197604373,0.526729769235889,0.8498709062527878,-0.10687603384898936,0.30383354568117604,-0.5780823891753488,-0.7785668381270576,-0.5603799459808763,-0.9362521179252252,0.0007616685720679417,-0.6893087163952181,-0.47812846600194003,-0.22716714070666755,-0.35814492384449825,-0.6223346929893807,-0.7103675862302672,-0.4519468483322908,-0.7834953037122789,-0.7879328833532069,-0.8498338707435011
67,0.4897815525946321,0.18599123845806265,0.6403710206491195,-0.5442829346635549,-0.7346226075702471,-0.7585393737550181,-0.454136942772164,0.15846203869565634,0.11027673414962624,0.35506842999353494,-0.9306224965577319,-0.1314304807953186,-0.5601891337052329,-0.2810000990233057,0.41098106548039004,-0.6885683882724816,0.9609607367868767,-0.7791323711360909,0.07761582134993339,0.6400073738676795
68,-0.8357369218641799,0.8706698475686656,-0.6900354587120769,0.9939057113398024,-0.5313193827729281,-0.4804355081840994,0.08801178888579075,0.0892916675624551,0.41167830487854196,-0.9851993699231902,-0.25043471303792075,0.6453936939777709,0.19175070744661848,-0.13504792725844306,0.9673866754883507,-0.5662789251221076,0.9565269985729581,-0.38434166195614394,-0.8260911846485339,-0.8754478304346764
69,0.9583557270497209,-0.04162659992229134,0.2151713016786425,-0.20225548749906763,0.807886574182354,0.20081977934720574,-0.04613430433637,-0.32628969441728817,0.5078432690318402,0.9022117230702571,-0.7959864767112392,0.1773784863616925,-0.7138902734284303,-0.8641967005607789,0.9123446239973221,0.6914344829531303,0.8673078513381975,-0.44643033631525664,0.5072986777410453,0.20103099259123813
70,-0.5244439417993423,-0.7457426441505906,-0.523509204394029,0.10240362767673838,-0.3192356753166201,-0.6065432543572074,0.3510069574450898,0.756735955479406,0.8463038736227375,-0.010634300019032983,-0.14333121897405987,0.22322584616415542,0.9368716333908629,-0.09142526742210566,0.8520823008570997,-0.08914255627120249,0.2443358011350567,0.8292513083192135,0.7913503471014203,0.040808701989618834
71,0.6776999651547913,-0.45890931438558313,0.41809941205514045,-0.6978643557924509,-0.9216075807149149,-0.8835853010680932,-0.015399709874160727,-0.1488097971571758,0.6312517371917485,-0.34334205258017225,-0.954555883828105,-0.17878262975770753,0.5045240042045762,0.2846881888827941,0.5876200558640503,-0.5944815822184146,0.626827106461262,-0.9357889169823936,-0.4814683236183015,-0.24916763527369512
