sample,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
13,0.060692560315808386,0.9774728935331036,0.4091264668799044,-0.863325475692662,-0.9572948209182985,-0.3451993288617985,0.17884517649323062,-0.004907185934766689,0.578190765103646,-0.8297570017032692,0.111593098255786,-0.7908600704235988,-0.14858461038544624,-0.9171828427838786,-0.6310699130702337,0.9234225704645558,0.1707287793212251,-0.6932852504860305,0.7725889152223455,-0.5392087297311008
14,-0.12022654954826506,0.03045012186466578,0.4972489823283448,-0.14267395473512967,0.1794924972587928,0.0903465570267501,-0.3424568397976022,0.8594584854182161,-0.15147230082595153,-0.7025026157509922,-0.8133987029811827,0.4316446227698614,0.35920368694769067,-0.17401820167512572,-0.33001338575245254,0.6792211402736734,0.16361361843621558,-0.922301029241708,0.8585238252019605,-0.5169040911815199
15,0.9960219027670563,-0.50557548780451,0.6570341732871552,0.3194774824222566,-0.6429035858003969,-0.7539686211827086,-0.7070000644362238,0.41436788794559853,-0.27688979635687705,0.15637103914287853,0.7644147188797665,-0.14237884751434415,-0.39124242024444733,0.6781885794956752,-0.7166791789124374,0.11780992416547242,0.13050655543405387,-0.7370332290233439,-0.8718214861530043,0.09425445272358135
16,0.06209520702140536,-0.9360845180769721,-0.46481629531136903,0.4974667338194547,-0.7880090622345501,0.395895366579746,-0.6675041555408776,-0.2076680158860773,-0.7007189988728804,0.2633402966835865,-0.9575519499989109,0.10388674328835634,0.6139047178577617,0.4089813459176035,0.6472975919860384,0.2781834659656961,-0.3062792481134322,0.5558459873697068,0.7208324812940077,-0.9814596728427263
17,-0.03048812699746639,0.5987016968285563,0.04346263328452271,-0.5970239623253442,-0.47838373638979137,-0.07948945558388987,0.9268071257885344,-0.09720524980983791,-0.9359789149945206,0.08947617971583788,-0.23623655083831774,-0.1635712506317517,-0.058832332548411914,-0.3617707940737962,-0.28263265155652717,0.3786448667925526,-0.2225619054945458,0.5871637549234876,0.575137136529468,0.5579449105198957
18,-0.3817102451490533,0.5799696832775181,-0.834776444662988,-0.16080838906342376,-0.580046531063459,-0.3988236599309658,0.17997256740938727,0.23736919792238265,-0.9917980996106055,0.4281434329658842,-0.6466839570910501,-0.015399977884251959,-0.38612500804544636,-0.21048746667299545,0.1102534637622159,0.1593949506489054,-0.6165982534972128,0.2183876561873912,0.6844112182492246,0.5633830663723445
19,-0.41975823047274674,0.1333860600020682,-0.22936402196948036,0.6261596749380396,0.01419044300510186,0.8337564358455793,-0.263597550988943,-0.4144908454789584,0.6552029289390393,-0.21591279468185354,0.4667020117877019,0.47784507114432695,0.3848966729311134,-0.3754675327398376,0.33232626159780554,0.7177832454346404,0.6979130896509427,0.18326378655959852,-0.11846976743878046,-0.7256309000016321
20,-0.6633927191558164,-0.17103883916392526,0.8221366060934354,0.9943299621648867,0.33587821556977593,0.9009096826400085,0.43291062561710714,-0.2966811037667805,-0.824193050626687,0.022064927292947623,-0.21753111217439014,0.26249680291089517,0.872096802739734,0.0037729705472286934,-0.8727955370847114,-0.4845318603454176,0.7573302002993834,0.19430298069299856,0.5986277584103135,-0.17964409077138854
21,0.2711697916207423,-0.7759914178968967,0.2651789279071157,0.1662597390302516,0.044100461163815385,0.8844950139223497,-0.4806777668818185,0.9217225103203679,0.1654007068670338,0.00897009725693887,-0.8578216969697579,-0.3826011305480539,-0.023061946713620385,-0.8228535238169985,-0.2807317115806873,0.43837612576461926,0.9765595547215187,-0.9377403541954952,0.44402693264084925,-0.8990904492215748
22,-0.32399148216592466,-0.018979019987696688,-0.7414460403287215,-0.56892486059487,-0.757137809416202,0.442429772397571,-0.3736079616110344,0.6291896689728065,0.8484543971356111,0.381052955976134,-0.74245576266044,0.7175977878928725,-0.018092897756492476,0.14910755589434688,-0.037241677642109394,-0.11561516560975704,0.9463642750418397,0.8982362676210416,0.34281078720782365,-0.8535216436394459
23,-0.31683539563037,-0.04980002286620833,0.10939397080134405,-0.6490576718266345,-0.9399124859309962,0.6785615053613077,0.1963357313382783,0.1734589220408771,0.3400772709023827,0.2685027485538001,0.6639706348547472,0.9456763386647178,-0.04567835460604108,-0.30826180015938376,0.7394501546124446,0.6565193283207689,0.8253545303719507,0.29690412297261126,-0.7451202826138108,0.7380397615097685
24,0.5338417823847659,0.25010928620890405,0.8314497749554843,0.1520149835664486,0.12353225292494141,0.6295488034016112,0.028250969961847394,0.28298985155170353,0.6051595456276431,0.021735924968375953,-0.8823795182576128,-0.19039252066179269,-0.3568277363811765,-0.20932828028790662,0.911522036988387,-0.6127444325216516,0.8861004613123575,-0.10434059510464122,0.26422025291925233,0.09118793895358102
25,-0.30475659673769884,0.3425235127953683,0.46199850799319875,-0.8971476082814889,-0.596982753830209,0.12168563356499118,-0.6520339606856371,0.42345819082742264,0.5196090499983059,-0.6041128778364644,0.7114396919355295,-0.6465681009021775,-0.4260926142405088,-0.4852636267894146,-0.028071026302051605,-0.42953727537875985,0.7971772550107779,-0.28602072789235455,-0.07071004623040045,0.8649648875479619
26,0.11306065140516575,-0.41734824150607475,-0.29868542885581495,0.6452803080592424,-0.1384884469453027,0.10882545743171601,0.5241674339649998,0.38777838629788897,-0.84736227116908,0.6516846355390422,-0.4163946189967729,0.14407041620310945,0.053191150953425526,-0.9909430035347047,0.19680489394707923,-0.7353169143797307,0.05502826796373794,-0.4084236748865482,-0.47411526852203734,0.033022108480371015
27,-0.26501281047897574,0.5670978550012571,0.7133672547562828,-0.6374809262659997,-0.5619723893989186,0.2800699730001923,0.6897501187895507,-0.9753618712362833,0.21838071731884434,0.3406307422879764,0.5873122062745624,-0.769981360976143,-0.32921098266850635,-0.9373214444096059,0.4660192140594779,-0.9001182873706544,-0.5009479258091725,-0.2853143123898101,0.18421677949329252,-0.6333311135053061
28,-0.7374715983160511,-0.4651317164241979,0.6277784158080779,0.7695747797407926,0.36882628426184105,-0.12760279703457056,-0.4414473326378885,0.37874331856763166,-0.003407792785004027,-0.15011872963347073,-0.289081416110593,0.7183256710431909,0.043987587233281555,0.919003705527405,0.5278532507154219,-0.8241819270706932,-0.6662391086878272,0.3574302867098169,-0.06394154339146452,-0.016506212204813853
29,0.14251487620442904,-0.3275304804636425,0.9397368014113745,0.8095836695228873,0.39732850698500854,-0.42167345267438927,-0.9413465961570642,-0.34906967069723827,-0.15140839822572083,-0.3228796848084461,-0.25771404427299416,-0.421806044583547,-0.5881660507604771,0.11443959414832672,0.9011836246783576,-0.7127051641800803,0.48914905011827314,-0.2810643776969868,0.8769360483606168,0.6397284811871506
30,0.5715103667123358,-0.7392692155312581,0.3705295157027648,-0.8852221834912819,-0.9307705087075755,-0.5761205909988267,0.8289319287871544,0.7253626558330692,0.4694767195968639,-0.4540073713855064,-0.30216335635857816,-0.36668745713042616,-0.7357921740306508,-0.1920572199842554,-0.31796095018734816,0.23490432893681823,0.9500163209432035,-0.6477801702196191,0.2683507877687339,0.684333135530242
31,-0.9336411291875595,0.40320329245426345,0.816418802177509,-0.6472753623747245,0.9535719979387842,0.17925152661867383,-0.5979365744424594,-0.3577017707399943,-0.6123297638505021,-0.8423301252823423,0.6086783586536015,0.6949123083574453,-0.8481506571085216,-0.32886371032634854,-0.705684776413612,0.8877555416476339,0.7140180197643011,0.5592177462024026,-0.9856795997534913,0.5442141544450712
32,0.7398259565113499,-0.4818856226710584,-0.9489199684047633,0.5584768507418438,0.6272290553051469,-0.6209944115404955,0.08844994865892697,0.9395514332920769,-0.07396458098568126,-0.15113039930183136,0.39210876341679746,-0.2590668524640738,-0.537835862666401,0.053804704883299914,-0.06360463412797746,-0.15464120819021665,-0.317962093453521,-0.46134422038432543,-0.2711785795644903,0.5179567970759731
33,0.35393297993974127,0.10985817809582987,0.20724079902849524,0.41432807128904003,0.4150839355230298,-0.6880955457123306,0.24639398328946815,-0.6698382763250781,0.5364313842442945,-0.4359064418855345,0.8130530821975344,-0.23292079336243154,-0.5448163973173059,-0.8049851509775088,-0.41711017523305083,-0.6060634240032183,0.7723830917793097,0.25011278112694235,0.7828842728143923,-0.26027863131985995
34,0.5074924559029832,-0.9364051747263114,0.5458554437231216,-0.4281263863029965,-0.613779535942018,-0.15645828661050132,-0.11965516805496157,-0.6746081172060223,0.08317687055040013,0.9364461180285024,-0.47962513491257686,0.8918995137220087,-0.1454689984659019,-0.8239038686401972,0.7826325526741871,-0.15928655402439462,0.211348679550164,0.4080118979147087,-0.9783629450784426,0.7708980704529556
35,-0.8893479225156864,0.055768959767057646,0.04378664248274311,-0.8349540575223167,-0.5449693285046628,-0.5545763754714801,0.08069653560368462,-0.7051353640811202,0.12856502808640502,0.8587850257237901,0.28458439311844197,0.5936191386822718,-0.4828182162203607,-0.9953307030515042,0.5424106697742299,-0.3538179456434969,0.10484314957534568,0.5750144580168153,-0.4577215983996705,0.21569596539100044
36,-0.8505439322975881,-0.0983186667524214,-0.9164288623235248,0.46543860428195183,-0.36628561083301636,0.5064962591617252,0.5617098969860121,-0.7510485002546425,0.564241196615807,0.7485369913653603,-0.1498979168589043,-0.2453598257809846,0.7955504627139702,-0.6240168765866283,0.98862984669323,0.35243728147436015,0.2904189490574438,0.08064423767889783,0.6660216617158787,0.41077523253380277
37,-0.6619946741687286,0.1309789219553945,0.1243051505886541,-0.9308298629175964,-0.33556416084030993,0.4338456922741203,-0.17903854491377857,0.24962179857626277,0.40493703784713064,0.09866358564532529,0.4251349827279347,0.2324173972783996,0.4054593375160629,0.6253291683208169,-0.5517553330735123,-0.40594410125061686,-0.8912735517653192,-0.8955728718269682,0.6323251979320472,-0.042111988736103
38,0.19707602909327226,-0.056698002276834636,0.021090377605791577,0.8762742172825693,-0.9594629479236592,-0.12480035321377358,-0.8523120502093291,-0.21526555184112572,0.4700166091475011,-0.9152496951144462,0.7935178536511591,0.10974628699753941,-0.9322596524278612,0.6919638760301421,0.16502143023758542,-0.7082253990400051,-0.6904717226752277,-0.961609059959621,0.48690334400068314,0.9200215623005255
39,-0.9943633142556154,0.3170753476394088,-0.41862063404369376,-0.9294036689054928,0.14542737076474133,-0.17217695366374852,-0.2360672110030455,0.5999965352075518,0.3973137864280538,0.9277882705834108,-0.5073513764429389,0.3702448548690427,0.877313390132821,0.6431903534849801,-0.4394817192026701,-0.5608726259193129,0.14601917332082093,0.781425258573812,-0.7923950622959757,0.04962009912466825
40,-0.9781147159364796,-0.11275196214974104,-0.08649789928309848,-0.5402317829975765,-0.9101208337266564,-0.6842797105295659,0.45152964845383337,-0.52843272888627,-0.5459720231561538,0.03864597870063413,0.5153215675045675,0.9081913053244934,-0.9544219010294432,-0.4391681319576013,0.9909518966224726,-0.23681159631087945,0.9259317325180827,0.5732138882246183,0.42306717672674665,-0.2414709231588963
41,0.931402134310563,0.5118315032999743,0.3071790144198465,0.8019103839901702,-0.643739653120831,0.2358879910152043,-0.8758898451757469,-0.16514809483841852,0.5406901066112748,0.7423869621782309,-0.6972845784101995,0.5034565066955776,-0.6831925369259657,-0.6856812915386137,0.9614458064966052,0.1985474421406852,0.45261426406043537,-0.5390106937706245,-0.8337010673892873,-0.10419010494925884
42,0.4808311711620257,0.8910342461028748,0.3080787382828052,0.05711483010871454,-0.19584221079804354,0.17260906384187535,0.6985226962082733,0.5090489987881348,0.08664541219446953,-0.7801322881933235,-0.6216777225183541,-0.9013965531456509,-0.5265097954600972,0.3232163489731128,-0.503573259510073,0.7037176895670023,0.6208863310724095,-0.1901572859630205,0.7290302689345851,0.5191435885810292
43,-0.47490822081974415,-0.1854364931806478,-0.5788738786640726,-0.05241207437636364,0.9784191454725233,0.1476223111413688,0.19934211420680592,0.7713948870981879,0.14141626852965117,0.10956110059264446,-0.49965844193135434,-0.799461694936763,0.9264822630540437,0.9039300622319857,-0.8211264044157609,0.11029273257007222,0.3223143482830739,-0.4602685380897338,0.20149435283444883,-0.7406547055548596
44,-0.34810271436635065,0.5387825323804007,-0.8330452446236649,-0.5203302826311014,0.7082258549720677,0.9869234411959109,-0.5370278292616377,-0.16458615822885814,-0.6767540395921063,0.23594686525520236,0.25679564922264597,0.7187945796855502,-0.757893686757914,0.25873633218253644,-0.5436681707146225,-0.9640689030070597,0.4132231302211571,-0.23825489804721345,0.6631454479277319,-0.3204081585664049
45,0.4243895485157265,0.04081784870507321,-0.18191120987798648,-0.02766987786602715,0.10808453307308308,0.9790228584679432,0.879775152782317,-0.9008042088963164,-0.04977168330129067,-0.15956215665606432,-0.4376191696510294,0.1082243359027606,0.8300602291372998,0.3702018317574247,0.6850471993873637,0.6254777084411529,-0.49914553081871915,0.07633955103883827,-0.4863260886585088,0.6137134995689819
46,0.08464004166168526,0.4582347756849865,0.13436696940865311,-0.9044400018324266,-0.40559819101078975,0.4007379510874802,0.5921289519603039,0.4795242318095392,0.6976225332300898,0.4291979676062674,0.34320910355334133,-0.5303077932490621,0.6149061455490876,-0.6976057781704739,0.21674302758653918,-0.18636907946869563,-0.28645739672891835,-0.6186870479594759,0.5330232574929545,0.30456177532605366
47,0.42494435522452045,0.14205002846870984,0.20677282323901247,-0.828383337125131,-0.7421698544473654,0.7059244071876178,0.9765196472501116,-0.9209605382328288,-0.7850044422519669,-0.4349803724203505,-0.15281062469031936,-0.808119786831679,-0.2849769643297009,0.060883677376348144,0.23289058686780706,-0.38168151082164425,0.0807365045789259,0.6087411315980649,0.8905354240015007,-0.8282536774426386
48,0.7941074323110742,-0.47185650141099966,-0.351045182715801,0.1993968813202005,0.21728573964290976,-0.09611705294586859,0.5392248553478134,-0.019605932208458743,-0.5691048387251649,-0.8521909045129799,0.3426908162565301,0.6270727642046046,0.6753025994834891,0.5024437284088075,0.2496539644010103,0.1175802840733502,0.6074790503947278,0.24260783426624388,0.025854388518411264,-0.5699649260410042
49,-0.03463668606470072,-0.7094017537342197,0.5589429292742936,-0.9879001729795138,-0.6950744261773345,0.19339580096412212,0.35499927889469896,-0.8792824257314842,0.92572596291343,0.42700413192485054,0.17007109276687604,-0.7200024421595548,-0.5789464359510248,-0.39484388725170283,-0.6609592360139691,-0.3776830898758492,-0.8068963547367922,0.7004676236609182,0.6713851683023662,-0.8112202314463135
50,-0.9083972039896684,-0.5748410736905076,-0.2434319655427153,0.31208487156838216,0.9593307457351199,-0.025690187342841897,-0.8559908770770381,-0.31267824568728386,0.03277279812574663,-0.6430220080781361,0.5605846631827138,0.2795295348642135,-0.09490399868038946,-0.738794825188142,0.2549084288728476,-0.3642987096056778,-0.5895045950128841,-0.7524989454554056,0.12825082876427052,-0.07929546404411503
51,0.7385164620166031,-0.5731314032000223,0.3746042247635091,0.34143821492385373,0.4329512136363103,-0.39500040811045745,0.2691630740209574,0.5788685245302414,0.6064123242006263,-0.44278101295719585,0.10737620765520939,-0.5334676538261045,0.3443659586510399,0.5632521990226189,-0.014489008680413695,-0.12479820629941263,0.029033205383626193,-0.10011825057786283,0.8835693294630724,0.9471426697678198
52,0.3251448495647822,-0.787900535174276,-0.8918146801951718,-0.10019952086265338,0.5253117669175478,0.7506755438835317,0.34322579846000956,0.2475622791841221,-0.0969490585565127,-0.9488687854823448,0.13288026823257493,0.07103557331652155,0.37920541352512016,0.15213205579032918,0.3497627875130156,0.6550261380167066,-0.7981102597195235,0.7027183407828648,0.7526292392987792,0.12521244869770976
53,0.8344110656606027,-0.7290254837660646,0.24106323131060647,0.08655607309752522,-0.810659817422966,0.7418921197629531,-0.642220639700884,-0.8778028438712262,-0.9624537722234938,0.7704708131193101,0.09393828131109627,-0.1948322785319967,-0.6833540415403128,-0.9413923474119361,0.739337618876714,0.35903719667884215,0.6987868146004668,-0.8833969918018834,-0.21415419330209473,0.02696942450203421
54,0.5457029144593255,-0.7722952230463329,-0.07244673212787722,0.9921526849961344,0.38195764642541596,-0.32281206802065543,-0.9702555147936727,-0.7798992924029733,-0.8127117206301291,-0.9368525327027448,-0.05557601744520624,-0.7818981798120472,0.16968115897161762,0.6759014260947251,-0.7335748942525038,0.9982598383747368,-0.8679469922057397,0.300552694542656,-0.727287458807957,0.23418431032583498
55,-0.847298231348447,-0.14337459046478895,-0.8924126191444735,0.23530637152436618,0.4628877179814004,-0.6333550063822257,-0.8782359061154066,-0.3852354050023965,-0.8608818265230276,-0.5063389303322849,0.5167396517930822,0.4734067936052242,0.9707963407431415,0.4051304558514406,0.7230546429178397,-0.5746676258198509,0.22551112742933754,-0.18791987320834247,-0.16296287855123226,-0.4526983294510396
56,-0.4438471984815575,-0.8849859156360862,0.8086861128013838,0.6724964160204003,0.3829445997157461,-0.8966430818502646,-0.28890523702190607,-0.7865215019504168,0.08024060185480808,0.1104844889359573,-0.9267870049525306,-0.15441171300417067,-0.4604137124945096,-0.7698110962938458,-0.0651975082521361,-0.13009544027963704,0.1373311463752065,0.35464013324378607,0.011212405782976331,0.16911997030808834
57,-0.6188026000871143,-0.25973924858626063,-0.1376850978917903,-0.5544037376864541,0.9146014059213694,0.09362510093765919,-0.5657666157549079,0.6754052617395068,0.17114069503155194,0.7295371555914696,0.12027067993046936,0.5292970401889048,0.16281766975594936,0.8500576209731696,0.7424389448479618,-0.8655720530306137,0.19486483221926565,0.880163700217665,0.9497075351281361,-0.7165062645583269
58,0.4602864860914633,0.9364748683316011,-0.749425780942123,-0.07449305184026622,-0.3539580975402943,-0.4189129914054135,0.1568231895082839,0.4041441804967143,0.4139496479899887,-0.278319179382426,0.10387144693421857,0.6961191566530036,0.34582747122894597,0.17135928920746624,-0.028145548627564798,0.7443369208917403,-0.9104653032235202,-0.6469573266151707,-0.13432053680871148,-0.6317133149129699
59,0.18827657512905605,0.011253109307676645,-0.04275096583924798,0.36976381446045936,-0.6015512184052714,0.33696150564616545,0.4874769657331932,-0.6247207620080408,-0.47152393356118427,-0.7488523982006434,-0.49674289778350866,-0.41255580028821126,-0.6042087971133436,-0.5209750881452462,-0.008662787914016201,0.04411371661420205,0.3036671780069986,0.39542137615819684,0.062211680288823956,0.2029131638977637
60,0.8443606285058463,0.32124670005927136,0.7796667078781523,0.6929743982593826,0.38327955208221787,0.31331200295477557,0.4814177027650406,-0.47732683344231486,-0.46972713533919985,-0.6301730655474673,0.5925149955386695,-0.9263920887551349,0.594865237645197,-0.00634546184058582,0.9762853110323539,-0.7937710485435556,-0.04892424644638993,0.8543741032854326,0.4383824314858722,0.7145144196815403
61,-0.2728143283599147,-0.24718852699263283,0.9342488411458074,0.07297183080477088,-0.1665168056871782,0.0349925610121975,-0.12487866253361135,-0.34105059331180043,-0.2527165094372239,-0.8012844347063026,0.001924583339806052,0.9724359783503624,-0.4738372906552779,-0.49471618103793524,0.2980729387412746,0.7588944351674662,-0.09954525243596146,0.2246936357818763,-0.9857674742096847,-0.3063549419823408
62,0.8727266033736032,0.8822032820529737,-0.13465716760223922,-0.44047396076443346,-0.8270864926050643,-0.8367476052093443,-0.7856893793408577,-0.685774965917819,0.8947997570256068,0.029649831718465247,0.5090369668922581,0.4359443770640721,-0.7205953733385462,0.7086309679535574,-0.17158258018455563,-0.8922078260290589,0.1295883837223164,-0.7941027557685743,-0.39551746686665257,0.06536399841420337
63,0.5464938680994362,0.9800917445778583,0.20222142969535573,-0.9860484812084225,-0.9515865673316113,-0.11634509812915361,0.8666675148738214,0.24993307330619818,0.12600327264674815,-0.07643715031818732,0.3390671423350411,-0.4043904808057417,-0.6968463264387585,-0.10141992431666602,0.4478400347588083,0.21733559791076051,-0.7986259058622627,-0.6802357867786211,0.1269542710802254,-0.8764039452661088
64,-0.07361132984077434,0.7219785197002337,0.8162272558431907,-0.8381970401916545,-0.489062144749292,-0.6551791765235349,0.718873254567074,-0.28184647005872177,0.6313998921029051,0.13465281578389598,0.8149221380900633,-0.7731795251011899,0.3643494012594122,0.7134766497880438,-0.4764686681648438,-0.8941985988887875,-0.49556239816682646,0.6274255582862327,-0.4803550590734287,0.16394989446990293
65,-0.310821152275526,0.5075683509424944,0.3039833339052831,0.6443335387752489,-0.4867450564595692,0.058364366708265836,-0.5592754053132933,-0.36787846938762736,-0.6024675033562175,0.3672707283728194,0.0694776452376693,-0.5144675018940306,0.6111959232721955,-0.2063813302038946,0.39813679537359103,0.36494657449139334,-0.6970240699655104,-0.6125832421627668,-0.526416695169869,0.5464119458479326
66,-0.6430395845523786,0.8653969499655394,-0.07099599155086667,-0.20304121578849044,0.0010420973296365599,-0.29012126368680535,0.7347006776103084,0.9547292088832917,0.33739129012380165,0.0532983990395115,0.622153459524156,-0.22648444731733508,0.4007300536021339,-0.46734494356227496,0.1854473759836761,-0.9225165730046083,0.4757893884569431,-0.8569175773858442,0.2350507558646835,0.8698663434199794
67,-0.01744984347823575,-0.1622864993664903,-0.888234948709056,-0.5376791148987192,0.6492315728051958,0.5145737095146019,0.164161811189089,0.025706200376735877,-0.5774470896906898,0.15965493121991625,0.10166035109290172,-0.8494445477019363,0.08071009572626675,-0.141534189581759,-0.2662191016177389,-0.41225462766028653,0.14374443300249728,0.636956549048221,0.30423612438305314,-0.8511594763522994
68,0.08444768157957694,0.9452135811165816,-0.8369892571570252,-0.10996607664773195,0.7359270132255031,0.7537726811563661,0.8929135837038493,-0.9907418299232382,-0.9123874132504892,-0.06422533738781366,-0.6111032715418201,0.7312606323482169,-0.7860326947644847,0.41779345191312833,-0.9204197093675275,0.6803594244745645,-0.8505056264988022,0.24573492322932444,-0.12212746395621887,0.620719603185782
69,0.6009467757384994,-0.19897301339282691,0.6335353299632362,-0.7328817653044231,-0.44504156537277795,-0.6610008275620964,0.6727111035894917,0.05482298675125152,-0.5854859739607496,-0.7794144348027459,-0.9245026972668149,0.12866742706752543,-0.6073121838048581,0.3939841480615405,0.8547175452271221,0.9635592169458465,0.19738082563580006,0.9931353420889828,0.1886780578183922,-0.698079669111489
70,0.9527397725211697,-0.11975007635771151,-0.2533919624191261,-0.4370177113342484,-0.5562879771420806,0.05040138401334526,0.34595178061333764,0.6136582757858937,-0.6166351529637957,-0.15502966156993736,0.062011992020290396,0.63187459880229,-0.8296752071060385,-0.227218968700734,-0.5000204709557512,0.6555957222770961,-0.7723465942509053,0.42026425719987803,-0.7577318634384702,-0.6224005287373215
71,-0.6876341173037559,0.29468949926814925,0.2654291836402791,0.3119169931342223,-0.2663700233343864,-0.7748971819764969,-0.7571875077230006,0.9970407242571977,0.627779759341879,-0.7435403372236047,0.6227107095725097,0.6012010663143363,0.6075571218676155,0.5582313970365171,-0.9936854918692082,-0.1263673622113186,0.312285240876335,-0.17067763300589167,0.9543027761849947,-0.31381359543491283
